zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file,GEOID_PUMA5_20,NAMELSAD_PUMA5_20,AREALAND_PUMA5_20,AREAWATER_PUMA5_20,GEOID_ZCTA5_20,NAMELSAD_ZCTA5_20,AREALAND_ZCTA5_20,AREAWATER_ZCTA5_20,AREALAND_PART,AREAWATER_PART
77971,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77971,160561834,16001755708,160561834,3786386,1.0,0.010034,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77971,ZCTA5 77971,160561834,3786386,160561834,3786386
77974,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77974,73737362,16001755708,46890979,0,0.635919,0.00293,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77974,ZCTA5 77974,73737362,37584,46890979,0
77974,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77974,73737362,3597605658,26846383,37584,0.364081,0.007462,2,0,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77974,ZCTA5 77974,73737362,37584,26846383,37584
77975,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77975,184904301,16001755708,184904301,139690,1.0,0.011555,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77975,ZCTA5 77975,184904301,139690,184904301,139690
77976,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77976,30511760,3597605658,30511760,0,1.0,0.008481,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77976,ZCTA5 77976,30511760,0,30511760,0
77977,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77977,35833360,3597605658,35833360,0,1.0,0.00996,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77977,ZCTA5 77977,35833360,0,35833360,0
77978,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77978,4395536,3597605658,4395536,41739077,1.0,0.001222,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77978,ZCTA5 77978,4395536,41739077,4395536,41739077
77979,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77979,881796797,3597605658,802215604,377677350,0.909751,0.222986,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77979,ZCTA5 77979,881796797,382799621,802215604,377677350
77979,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77979,881796797,16001755708,79581193,5122271,0.090249,0.004973,2,0,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77979,ZCTA5 77979,881796797,382799621,79581193,5122271
77982,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77982,110811451,3597605658,110811451,14033548,1.0,0.030801,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77982,ZCTA5 77982,110811451,14033548,110811451,14033548
77983,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77983,222751150,3597605658,222751150,310593885,1.0,0.061916,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77983,ZCTA5 77983,222751150,310593885,222751150,310593885
77984,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77984,414580757,16001755708,414580757,248348,1.0,0.025908,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77984,ZCTA5 77984,414580757,248348,414580757,248348
77987,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77987,9497014,16001755708,9497014,0,1.0,0.000593,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77987,ZCTA5 77987,9497014,0,9497014,0
77988,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77988,6895277,3597605658,6895277,0,1.0,0.001917,1,1,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77988,ZCTA5 77988,6895277,0,6895277,0
77990,48,4806500,06500,Coastal Bend COG (Northeast) PUMA,ZCTA5 77990,345027231,6724202765,272880559,37516260,0.790896,0.040582,1,1,2020,tab20_puma520_zcta520_natl.txt,4806500,Coastal Bend COG (Northeast) PUMA,6724202765,876050758,77990,ZCTA5 77990,345027231,87573510,272880559,37516260
77990,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77990,345027231,3597605658,72146672,50057250,0.209104,0.020054,2,0,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77990,ZCTA5 77990,345027231,87573510,72146672,50057250
77991,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77991,27544647,16001755708,27544647,3262468,1.0,0.001721,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77991,ZCTA5 77991,27544647,3262468,27544647,3262468
77993,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77993,47939938,16001755708,47939938,33685,1.0,0.002996,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77993,ZCTA5 77993,47939938,33685,47939938,33685
77994,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77994,150323354,16001755708,150323354,247418,1.0,0.009394,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77994,ZCTA5 77994,150323354,247418,150323354,247418
77995,48,4805500,05500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,ZCTA5 77995,972044856,16001755708,886237330,1342682,0.911725,0.055384,1,1,2020,tab20_puma520_zcta520_natl.txt,4805500,Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties PUMA,16001755708,131217631,77995,ZCTA5 77995,972044856,1595760,886237330,1342682
77995,48,4805600,05600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,ZCTA5 77995,972044856,3597605658,85807526,253078,0.088275,0.023851,2,0,2020,tab20_puma520_zcta520_natl.txt,4805600,Golden Crescent Regional Planning Commission (Southeast)--Victoria & Calhoun Counties PUMA,3597605658,1379056945,77995,ZCTA5 77995,972044856,1595760,85807526,253078
78002,48,4805907,05907,Bexar County (South)--San Antonio City (Far South) PUMA,ZCTA5 78002,103614108,1271455261,103614108,1202722,1.0,0.081493,1,1,2020,tab20_puma520_zcta520_natl.txt,4805907,Bexar County (South)--San Antonio City (Far South) PUMA,1271455261,33924316,78002,ZCTA5 78002,103614108,1202722,103614108,1202722
78003,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78003,587034621,11575680215,587034621,3511931,1.0,0.050713,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78003,ZCTA5 78003,587034621,3511931,587034621,3511931
78004,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78004,29475294,9151050256,29475294,0,1.0,0.003221,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78004,ZCTA5 78004,29475294,0,29475294,0
78005,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78005,389484416,11575680215,389484416,288163,1.0,0.033647,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78005,ZCTA5 78005,389484416,288163,389484416,288163
78006,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78006,895777698,9151050256,825662769,1280251,0.921727,0.090226,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78006,ZCTA5 78006,895777698,1465041,825662769,1280251
78006,48,4805914,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,ZCTA5 78006,895777698,473825310,61200793,178444,0.068321,0.129163,2,0,2020,tab20_puma520_zcta520_natl.txt,4805914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,473825310,874684,78006,ZCTA5 78006,895777698,1465041,61200793,178444
78006,48,4805800,05800,Alamo Area COG (Northeast)--Comal County PUMA,ZCTA5 78006,895777698,1449171061,8914136,6346,0.009951,0.006151,3,0,2020,tab20_puma520_zcta520_natl.txt,4805800,Alamo Area COG (Northeast)--Comal County PUMA,1449171061,39766953,78006,ZCTA5 78006,895777698,1465041,8914136,6346
78007,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78007,73180157,23586062891,73180157,31299657,1.0,0.003103,1,1,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78007,ZCTA5 78007,73180157,31299657,73180157,31299657
78008,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78008,275435799,11575680215,254922004,431736,0.925522,0.022022,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78008,ZCTA5 78008,275435799,520324,254922004,431736
78008,48,4807700,07700,Coastal Bend COG (Central) & Willacy County PUMA,ZCTA5 78008,275435799,14966751801,20513795,88588,0.074478,0.001371,2,0,2020,tab20_puma520_zcta520_natl.txt,4807700,Coastal Bend COG (Central) & Willacy County PUMA,14966751801,2416802566,78008,ZCTA5 78008,275435799,520324,20513795,88588
78009,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78009,182505184,11575680215,182505184,841548,1.0,0.015766,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78009,ZCTA5 78009,182505184,841548,182505184,841548
78010,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78010,186680664,9151050256,186680664,1069328,1.0,0.0204,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78010,ZCTA5 78010,186680664,1069328,186680664,1069328
78011,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78011,471628705,11575680215,471628705,330828,1.0,0.040743,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78011,ZCTA5 78011,471628705,330828,471628705,330828
78012,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78012,65416890,11575680215,65416890,108563,1.0,0.005651,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78012,ZCTA5 78012,65416890,108563,65416890,108563
78013,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78013,585990440,9151050256,585990440,868929,1.0,0.064035,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78013,ZCTA5 78013,585990440,868929,585990440,868929
78014,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78014,2266041509,23586062891,2266041509,11330541,1.0,0.096075,1,1,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78014,ZCTA5 78014,2266041509,11330541,2266041509,11330541
78015,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78015,67116531,9151050256,31402668,0,0.467883,0.003432,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78015,ZCTA5 78015,67116531,86594,31402668,0
78015,48,4805914,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,ZCTA5 78015,67116531,473825310,24123702,66019,0.35943,0.050913,2,0,2020,tab20_puma520_zcta520_natl.txt,4805914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,473825310,874684,78015,ZCTA5 78015,67116531,86594,24123702,66019
78015,48,4805800,05800,Alamo Area COG (Northeast)--Comal County PUMA,ZCTA5 78015,67116531,1449171061,6972677,14656,0.103889,0.004811,3,0,2020,tab20_puma520_zcta520_natl.txt,4805800,Alamo Area COG (Northeast)--Comal County PUMA,1449171061,39766953,78015,ZCTA5 78015,67116531,86594,6972677,14656
78015,48,4805915,05915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,ZCTA5 78015,67116531,360196773,4617484,5919,0.068798,0.012819,4,0,2020,tab20_puma520_zcta520_natl.txt,4805915,Bexar County (North)--San Antonio City (Far North) & Timberwood Park PUMA,360196773,846913,78015,ZCTA5 78015,67116531,86594,4617484,5919
78016,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78016,409998550,11575680215,409998550,1954574,1.0,0.035419,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78016,ZCTA5 78016,409998550,1954574,409998550,1954574
78017,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78017,1044849330,11575680215,915453140,338859,0.876158,0.079084,1,1,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78017,ZCTA5 78017,1044849330,593152,915453140,338859
78017,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78017,1044849330,23586062891,129396190,254293,0.123842,0.005486,2,0,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78017,ZCTA5 78017,1044849330,593152,129396190,254293
78019,48,4806302,06302,South Texas Development Council-Webb County (North & East)-Laredo City (Outer) PUMA,ZCTA5 78019,1928434444,8641387003,1623327984,3355285,0.841785,0.187855,1,1,2020,tab20_puma520_zcta520_natl.txt,4806302,South Texas Development Council-Webb County (North & East)-Laredo City (Outer) PUMA,8641387003,35848068,78019,ZCTA5 78019,1928434444,4391249,1623327984,3355285
78019,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78019,1928434444,23586062891,305106460,1035964,0.158215,0.012936,2,0,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78019,ZCTA5 78019,1928434444,4391249,305106460,1035964
78021,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78021,764534612,23586062891,764534612,3906334,1.0,0.032415,1,1,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78021,ZCTA5 78021,764534612,3906334,764534612,3906334
78022,48,4807700,07700,Coastal Bend COG (Central) & Willacy County PUMA,ZCTA5 78022,1231785512,14966751801,1091152163,4465638,0.88583,0.072905,1,1,2020,tab20_puma520_zcta520_natl.txt,4807700,Coastal Bend COG (Central) & Willacy County PUMA,14966751801,2416802566,78022,ZCTA5 78022,1231785512,4504103,1091152163,4465638
78022,48,4807600,07600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",ZCTA5 78022,1231785512,23586062891,140633349,38465,0.11417,0.005963,2,0,2020,tab20_puma520_zcta520_natl.txt,4807600,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle PUMA",23586062891,253353228,78022,ZCTA5 78022,1231785512,4504103,140633349,38465
78023,48,4805914,05914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,ZCTA5 78023,232607048,473825310,197427761,401417,0.848761,0.416668,1,1,2020,tab20_puma520_zcta520_natl.txt,4805914,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities PUMA,473825310,874684,78023,ZCTA5 78023,232607048,556265,197427761,401417
78023,48,4806100,06100,Alamo Area COG (Southwest) PUMA,ZCTA5 78023,232607048,11575680215,35179287,154848,0.151239,0.003039,2,0,2020,tab20_puma520_zcta520_natl.txt,4806100,Alamo Area COG (Southwest) PUMA,11575680215,48240516,78023,ZCTA5 78023,232607048,556265,35179287,154848
78024,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78024,651865675,9151050256,621770210,1418103,0.953832,0.067945,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78024,ZCTA5 78024,651865675,1423186,621770210,1418103
78024,48,4807500,07500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,ZCTA5 78024,651865675,29658248683,30095465,5083,0.046168,0.001015,2,0,2020,tab20_puma520_zcta520_natl.txt,4807500,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties PUMA,29658248683,307605947,78024,ZCTA5 78024,651865675,1423186,30095465,5083
78025,48,4806000,06000,Alamo Area COG (Northwest) & Blanco County PUMA,ZCTA5 78025,139912162,9151050256,139912162,1391478,1.0,0.015289,1,1,2020,tab20_puma520_zcta520_natl.txt,4806000,Alamo Area COG (Northwest) & Blanco County PUMA,9151050256,31542323,78025,ZCTA5 78025,139912162,1391478,139912162,1391478
