zcta,state_fips,puma_geoid,puma_code,puma_name,zcta_name,zcta_land_area,puma_land_area,overlap_land_area,overlap_water_area,zcta_to_puma_weight,puma_to_zcta_weight,overlap_rank_for_zcta,is_primary_puma_for_zcta,source_year,source_file
77303,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77303,157788162,1277472946,157788162,467196,1.0,0.123516,1,1,2020,tab20_puma520_zcta520_natl.txt
77304,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77304,103700995,912294467,103376325,5427271,0.996869,0.113315,1,1,2020,tab20_puma520_zcta520_natl.txt
77304,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77304,103700995,1277472946,324670,0,0.003131,0.000254,2,0,2020,tab20_puma520_zcta520_natl.txt
77306,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77306,106407791,1277472946,106407791,69101,1.0,0.083296,1,1,2020,tab20_puma520_zcta520_natl.txt
77316,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77316,334105131,912294467,321190199,1951029,0.961345,0.352069,1,1,2020,tab20_puma520_zcta520_natl.txt
77316,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 77316,334105131,14145154780,12914932,27507,0.038655,0.000913,2,0,2020,tab20_puma520_zcta520_natl.txt
77318,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77318,95938622,1277472946,68389271,15207987,0.712844,0.053535,1,1,2020,tab20_puma520_zcta520_natl.txt
77318,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77318,95938622,912294467,27549351,15794311,0.287156,0.030198,2,0,2020,tab20_puma520_zcta520_natl.txt
77320,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77320,889941480,11228391467,889941480,45533943,1.0,0.079258,1,1,2020,tab20_puma520_zcta520_natl.txt
77326,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77326,6688055,11228391467,6688055,12930,1.0,0.000596,1,1,2020,tab20_puma520_zcta520_natl.txt
77327,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77327,878221156,4546547000,877429621,17736239,0.999099,0.192988,1,1,2020,tab20_puma520_zcta520_natl.txt
77327,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77327,878221156,379071051,791535,0,0.000901,0.002088,2,0,2020,tab20_puma520_zcta520_natl.txt
77328,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77328,467968619,11228391467,327456024,1640836,0.699739,0.029163,1,1,2020,tab20_puma520_zcta520_natl.txt
77328,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77328,467968619,1277472946,101421425,172096,0.216727,0.079392,2,0,2020,tab20_puma520_zcta520_natl.txt
77328,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77328,467968619,4546547000,39091170,250982,0.083534,0.008598,3,0,2020,tab20_puma520_zcta520_natl.txt
77331,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77331,443268363,11228391467,443268363,58766056,1.0,0.039477,1,1,2020,tab20_puma520_zcta520_natl.txt
77334,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77334,37109013,11228391467,37109013,267901,1.0,0.003305,1,1,2020,tab20_puma520_zcta520_natl.txt
77335,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77335,98842790,11228391467,98842790,2996929,1.0,0.008803,1,1,2020,tab20_puma520_zcta520_natl.txt
77336,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77336,92366210,363374250,92366210,10142232,1.0,0.25419,1,1,2020,tab20_puma520_zcta520_natl.txt
77338,48,4804625,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",ZCTA5 77338,67438933,197462920,51220681,2601174,0.759512,0.259394,1,1,2020,tab20_puma520_zcta520_natl.txt
77338,48,4804627,04627,Harris County (Far North)--Spring PUMA,ZCTA5 77338,67438933,130732764,16218252,179263,0.240488,0.124057,2,0,2020,tab20_puma520_zcta520_natl.txt
77339,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77339,41594153,363374250,31589986,2414365,0.759481,0.086935,1,1,2020,tab20_puma520_zcta520_natl.txt
77339,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77339,41594153,379071051,10004167,68920,0.240519,0.026391,2,0,2020,tab20_puma520_zcta520_natl.txt
77340,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77340,551961744,11228391467,551961744,5901927,1.0,0.049158,1,1,2020,tab20_puma520_zcta520_natl.txt
77345,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77345,21712999,363374250,21712999,5496758,1.0,0.059754,1,1,2020,tab20_puma520_zcta520_natl.txt
77346,48,4804625,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",ZCTA5 77346,46427495,197462920,39549220,2755504,0.851849,0.200287,1,1,2020,tab20_puma520_zcta520_natl.txt
77346,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77346,46427495,363374250,6878275,3870711,0.148151,0.018929,2,0,2020,tab20_puma520_zcta520_natl.txt
77350,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77350,15977279,11228391467,15977279,46780,1.0,0.001423,1,1,2020,tab20_puma520_zcta520_natl.txt
77351,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77351,1649639411,11228391467,1649639411,95614014,1.0,0.146917,1,1,2020,tab20_puma520_zcta520_natl.txt
77354,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77354,192295931,912294467,177076288,1467350,0.920853,0.1941,1,1,2020,tab20_puma520_zcta520_natl.txt
77354,48,4804503,04503,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA",ZCTA5 77354,192295931,130398678,15219643,63470,0.079147,0.116716,2,0,2020,tab20_puma520_zcta520_natl.txt
77355,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77355,143922188,912294467,129634026,355356,0.900723,0.142097,1,1,2020,tab20_puma520_zcta520_natl.txt
77355,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77355,143922188,11134730681,14288162,0,0.099277,0.001283,2,0,2020,tab20_puma520_zcta520_natl.txt
77356,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77356,329306377,1277472946,237845807,33741952,0.722263,0.186185,1,1,2020,tab20_puma520_zcta520_natl.txt
77356,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77356,329306377,912294467,83915402,6947912,0.254825,0.091983,2,0,2020,tab20_puma520_zcta520_natl.txt
77356,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 77356,329306377,14145154780,7545168,117540,0.022912,0.000533,3,0,2020,tab20_puma520_zcta520_natl.txt
77357,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77357,173793983,379071051,107079000,178543,0.616126,0.282477,1,1,2020,tab20_puma520_zcta520_natl.txt
77357,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77357,173793983,1277472946,35477433,21277,0.204135,0.027772,2,0,2020,tab20_puma520_zcta520_natl.txt
77357,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77357,173793983,363374250,18020579,487213,0.103689,0.049592,3,0,2020,tab20_puma520_zcta520_natl.txt
77357,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77357,173793983,4546547000,13216971,0,0.07605,0.002907,4,0,2020,tab20_puma520_zcta520_natl.txt
77358,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77358,287507598,11228391467,268842012,9721871,0.935078,0.023943,1,1,2020,tab20_puma520_zcta520_natl.txt
77358,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77358,287507598,1277472946,18665586,0,0.064922,0.014611,2,0,2020,tab20_puma520_zcta520_natl.txt
77359,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77359,109866755,11228391467,109866755,406259,1.0,0.009785,1,1,2020,tab20_puma520_zcta520_natl.txt
77360,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77360,85345529,11228391467,85345529,36585831,1.0,0.007601,1,1,2020,tab20_puma520_zcta520_natl.txt
77362,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77362,27703821,912294467,27703821,86619,1.0,0.030367,1,1,2020,tab20_puma520_zcta520_natl.txt
77363,48,4803600,03600,Brazos Valley COG (Outside Brazos County) & Milam County PUMA,ZCTA5 77363,152163029,14145154780,149264466,1306798,0.980951,0.010552,1,1,2020,tab20_puma520_zcta520_natl.txt
77363,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77363,152163029,11134730681,2898563,0,0.019049,0.00026,2,0,2020,tab20_puma520_zcta520_natl.txt
77364,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77364,79832919,11228391467,79832919,13429954,1.0,0.00711,1,1,2020,tab20_puma520_zcta520_natl.txt
77365,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77365,107152105,379071051,92531122,1309090,0.863549,0.2441,1,1,2020,tab20_puma520_zcta520_natl.txt
77365,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77365,107152105,1277472946,10543391,0,0.098396,0.008253,2,0,2020,tab20_puma520_zcta520_natl.txt
77365,48,4804624,04624,Harris County (Northeast)--Houston City (Far Northeast) PUMA,ZCTA5 77365,107152105,363374250,4077592,20908,0.038054,0.011221,3,0,2020,tab20_puma520_zcta520_natl.txt
77367,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77367,2213503,11228391467,2213503,330771,1.0,0.000197,1,1,2020,tab20_puma520_zcta520_natl.txt
77369,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77369,63967030,4546547000,62265964,433607,0.973407,0.013695,1,1,2020,tab20_puma520_zcta520_natl.txt
77369,48,4804200,04200,Orange & Hardin Counties PUMA,ZCTA5 77369,63967030,3171113408,1701066,4206,0.026593,0.000536,2,0,2020,tab20_puma520_zcta520_natl.txt
77371,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77371,304963922,11228391467,304708535,5947789,0.999163,0.027137,1,1,2020,tab20_puma520_zcta520_natl.txt
77371,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77371,304963922,4546547000,255387,0,0.000837,5.6e-05,2,0,2020,tab20_puma520_zcta520_natl.txt
77372,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77372,133458707,1277472946,80724552,41112,0.604865,0.063191,1,1,2020,tab20_puma520_zcta520_natl.txt
77372,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77372,133458707,379071051,35999090,438626,0.26974,0.094967,2,0,2020,tab20_puma520_zcta520_natl.txt
77372,48,4804400,04400,Houston-Galveston Area Council--Liberty & Chambers Counties PUMA,ZCTA5 77372,133458707,4546547000,16735065,0,0.125395,0.003681,3,0,2020,tab20_puma520_zcta520_natl.txt
77373,48,4804627,04627,Harris County (Far North)--Spring PUMA,ZCTA5 77373,61539593,130732764,61539593,888670,1.0,0.470728,1,1,2020,tab20_puma520_zcta520_natl.txt
77374,48,4804200,04200,Orange & Hardin Counties PUMA,ZCTA5 77374,100922076,3171113408,100922076,210734,1.0,0.031825,1,1,2020,tab20_puma520_zcta520_natl.txt
77375,48,4804630,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,ZCTA5 77375,91250579,233355478,91225118,719256,0.999721,0.390928,1,1,2020,tab20_puma520_zcta520_natl.txt
77375,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77375,91250579,80162381,25461,0,0.000279,0.000318,2,0,2020,tab20_puma520_zcta520_natl.txt
77376,48,4804200,04200,Orange & Hardin Counties PUMA,ZCTA5 77376,73659263,3171113408,73659263,62218,1.0,0.023228,1,1,2020,tab20_puma520_zcta520_natl.txt
77377,48,4804630,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,ZCTA5 77377,91271392,233355478,54700188,476007,0.599314,0.234407,1,1,2020,tab20_puma520_zcta520_natl.txt
77377,48,4804639,04639,Harris County (Far Northwest) PUMA,ZCTA5 77377,91271392,230260692,31355192,337207,0.343538,0.136173,2,0,2020,tab20_puma520_zcta520_natl.txt
77377,48,4804631,04631,Harris County (Northwest)--North of US-290 & North of FM-1960 PUMA,ZCTA5 77377,91271392,110222578,5216012,3623,0.057148,0.047323,3,0,2020,tab20_puma520_zcta520_natl.txt
77378,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77378,230786466,1277472946,139627055,1003748,0.605005,0.109299,1,1,2020,tab20_puma520_zcta520_natl.txt
77378,48,4803900,03900,Deep East Texas COG (West) & Walker County PUMA,ZCTA5 77378,230786466,11228391467,91159411,284354,0.394995,0.008119,2,0,2020,tab20_puma520_zcta520_natl.txt
77379,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77379,66876352,80162381,35209357,231714,0.526484,0.439225,1,1,2020,tab20_puma520_zcta520_natl.txt
77379,48,4804630,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,ZCTA5 77379,66876352,233355478,31666995,537118,0.473516,0.135703,2,0,2020,tab20_puma520_zcta520_natl.txt
77380,48,4804503,04503,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA",ZCTA5 77380,32190984,130398678,32190984,610135,1.0,0.246866,1,1,2020,tab20_puma520_zcta520_natl.txt
77381,48,4804503,04503,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA",ZCTA5 77381,32824310,130398678,32824310,417452,1.0,0.251723,1,1,2020,tab20_puma520_zcta520_natl.txt
77382,48,4804503,04503,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA",ZCTA5 77382,31087027,130398678,31087027,191337,1.0,0.2384,1,1,2020,tab20_puma520_zcta520_natl.txt
77384,48,4804502,04502,"Houston-Galveston Area Council--Montgomery County (West), Conroe City (West) PUMA",ZCTA5 77384,47767946,912294467,28691232,191168,0.600638,0.03145,1,1,2020,tab20_puma520_zcta520_natl.txt
77384,48,4804503,04503,"Houston-Galveston Area Council--Montgomery County (South), The Woodlands (North) PUMA",ZCTA5 77384,47767946,130398678,19076714,243824,0.399362,0.146295,2,0,2020,tab20_puma520_zcta520_natl.txt
77385,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77385,56213411,1277472946,41249882,1002447,0.733809,0.03229,1,1,2020,tab20_puma520_zcta520_natl.txt
77385,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77385,56213411,379071051,14963529,89208,0.266191,0.039474,2,0,2020,tab20_puma520_zcta520_natl.txt
77386,48,4804504,04504,Houston-Galveston Area Council--Montgomery County (Southeast) PUMA,ZCTA5 77386,105565992,379071051,104620946,1341057,0.991048,0.275993,1,1,2020,tab20_puma520_zcta520_natl.txt
77386,48,4804501,04501,"Houston-Galveston Area Council--Montgomery County (Northeast), Conroe City (East) PUMA",ZCTA5 77386,105565992,1277472946,945046,0,0.008952,0.00074,2,0,2020,tab20_puma520_zcta520_natl.txt
77388,48,4804627,04627,Harris County (Far North)--Spring PUMA,ZCTA5 77388,34673037,130732764,28474762,223238,0.821236,0.217809,1,1,2020,tab20_puma520_zcta520_natl.txt
77388,48,4804629,04629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249 PUMA",ZCTA5 77388,34673037,80162381,3510368,17896,0.101242,0.043791,2,0,2020,tab20_puma520_zcta520_natl.txt
77388,48,4804630,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,ZCTA5 77388,34673037,233355478,2687907,1052,0.077522,0.011519,3,0,2020,tab20_puma520_zcta520_natl.txt
77389,48,4804630,04630,Harris County (Far North)--Tomball City & The Woodlands (Southwest) PUMA,ZCTA5 77389,55084139,233355478,36221243,247402,0.657562,0.155219,1,1,2020,tab20_puma520_zcta520_natl.txt
77389,48,4804627,04627,Harris County (Far North)--Spring PUMA,ZCTA5 77389,55084139,130732764,18862896,106617,0.342438,0.144286,2,0,2020,tab20_puma520_zcta520_natl.txt
77396,48,4804625,04625,"Harris County (North)--Houston (North), Humble Cities & Atascocita PUMA",ZCTA5 77396,64435906,197462920,43893412,167148,0.681195,0.222287,1,1,2020,tab20_puma520_zcta520_natl.txt
77396,48,4804607,04607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77396,64435906,162474819,19901790,169658,0.308862,0.122492,2,0,2020,tab20_puma520_zcta520_natl.txt
77396,48,4804608,04608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77396,64435906,77858019,640704,0,0.009943,0.008229,3,0,2020,tab20_puma520_zcta520_natl.txt
77401,48,4804604,04604,Houston City (West Central)--South of I-10 & Inside Loop I-610 PUMA,ZCTA5 77401,9430648,57227827,4094655,1562,0.434186,0.07155,1,1,2020,tab20_puma520_zcta520_natl.txt
77401,48,4804615,04615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8 PUMA,ZCTA5 77401,9430648,35369374,3475337,404,0.368515,0.098258,2,0,2020,tab20_puma520_zcta520_natl.txt
77401,48,4804614,04614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8 PUMA",ZCTA5 77401,9430648,27139542,1860656,0,0.197299,0.068559,3,0,2020,tab20_puma520_zcta520_natl.txt
77406,48,4804906,04906,Fort Bend County (Northwest) PUMA,ZCTA5 77406,149161786,379398167,116372857,2707182,0.780179,0.30673,1,1,2020,tab20_puma520_zcta520_natl.txt
77406,48,4804903,04903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory PUMA",ZCTA5 77406,149161786,158133885,32626634,1474114,0.218733,0.206323,2,0,2020,tab20_puma520_zcta520_natl.txt
77406,48,4804904,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",ZCTA5 77406,149161786,111961129,162295,0,0.001088,0.00145,3,0,2020,tab20_puma520_zcta520_natl.txt
77407,48,4804904,04904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners PUMA",ZCTA5 77407,51779653,111961129,51779653,1478221,1.0,0.462479,1,1,2020,tab20_puma520_zcta520_natl.txt
77412,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77412,2098405,11134730681,2098405,40589,1.0,0.000188,1,1,2020,tab20_puma520_zcta520_natl.txt
77414,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77414,1437758472,11134730681,1437758472,51467102,1.0,0.129124,1,1,2020,tab20_puma520_zcta520_natl.txt
77415,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77415,13345065,11134730681,13345065,137671,1.0,0.001199,1,1,2020,tab20_puma520_zcta520_natl.txt
77417,48,4804907,04907,Fort Bend County (South) PUMA,ZCTA5 77417,141340145,1371288826,141340145,411187,1.0,0.103071,1,1,2020,tab20_puma520_zcta520_natl.txt
77418,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77418,480982044,11134730681,480982044,8049794,1.0,0.043197,1,1,2020,tab20_puma520_zcta520_natl.txt
77419,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77419,137364599,11134730681,137364599,1747218,1.0,0.012337,1,1,2020,tab20_puma520_zcta520_natl.txt
77420,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77420,229027951,11134730681,201817489,3945469,0.881192,0.018125,1,1,2020,tab20_puma520_zcta520_natl.txt
77420,48,4804907,04907,Fort Bend County (South) PUMA,ZCTA5 77420,229027951,1371288826,27210462,283087,0.118808,0.019843,2,0,2020,tab20_puma520_zcta520_natl.txt
77422,48,4804803,04803,"Houston-Galveston Area Council--Brazoria County (Southwest), Lake Jackson City PUMA",ZCTA5 77422,443294059,1796475261,443294059,28405178,1.0,0.246758,1,1,2020,tab20_puma520_zcta520_natl.txt
77423,48,4805000,05000,Houston-Galveston Area Council (West) PUMA,ZCTA5 77423,384929704,11134730681,354557107,4028158,0.921096,0.031842,1,1,2020,tab20_puma520_zcta520_natl.txt
