NAME,B25003_001E,B25003_002E,B25003_003E,zip code tabulation area
ZCTA5 60463,5538,5132,406,60463
ZCTA5 60464,4006,3500,506,60464
ZCTA5 60465,7644,5878,1766,60465
ZCTA5 60466,8237,5459,2778,60466
ZCTA5 60467,9541,8912,629,60467
ZCTA5 60468,2354,1857,497,60468
ZCTA5 60469,1470,999,471,60469
ZCTA5 60470,148,134,14,60470
ZCTA5 60471,5597,2794,2803,60471
ZCTA5 60472,1585,935,650,60472
ZCTA5 60473,7461,6183,1278,60473
ZCTA5 60474,308,271,37,60474
ZCTA5 60475,4255,2761,1494,60475
ZCTA5 60476,819,652,167,60476
ZCTA5 60477,15510,12744,2766,60477
ZCTA5 60478,5600,4153,1447,60478
ZCTA5 60479,300,247,53,60479
ZCTA5 60480,2308,1921,387,60480
ZCTA5 60481,4595,3403,1192,60481
ZCTA5 60482,4603,2988,1615,60482
ZCTA5 60484,2327,1550,777,60484
ZCTA5 60487,9366,8708,658,60487
ZCTA5 60490,6729,6030,699,60490
ZCTA5 60491,7648,7248,400,60491
ZCTA5 60501,3911,2432,1479,60501
ZCTA5 60502,8499,6678,1821,60502
ZCTA5 60503,5246,4731,515,60503
ZCTA5 60504,14578,8594,5984,60504
ZCTA5 60505,17100,9982,7118,60505
ZCTA5 60506,17880,12086,5794,60506
ZCTA5 60510,11263,8753,2510,60510
ZCTA5 60511,801,748,53,60511
ZCTA5 60512,435,410,25,60512
ZCTA5 60513,7689,6284,1405,60513
ZCTA5 60514,3866,3002,864,60514
ZCTA5 60515,12288,9313,2975,60515
ZCTA5 60516,11227,8862,2365,60516
ZCTA5 60517,12948,8979,3969,60517
ZCTA5 60518,1465,981,484,60518
ZCTA5 60519,28,28,0,60519
ZCTA5 60520,1123,889,234,60520
ZCTA5 60521,6042,5343,699,60521
ZCTA5 60523,4433,3567,866,60523
ZCTA5 60525,12276,9828,2448,60525
ZCTA5 60526,5297,3816,1481,60526
ZCTA5 60527,12137,9370,2767,60527
ZCTA5 60530,270,243,27,60530
ZCTA5 60531,724,504,220,60531
ZCTA5 60532,12783,7224,5559,60532
ZCTA5 60534,4016,2581,1435,60534
ZCTA5 60536,27,26,1,60536
ZCTA5 60537,293,270,23,60537
ZCTA5 60538,10175,8274,1901,60538
ZCTA5 60539,0,0,0,60539
ZCTA5 60540,15161,11454,3707,60540
ZCTA5 60541,1106,938,168,60541
ZCTA5 60542,7154,5207,1947,60542
ZCTA5 60543,14469,12526,1943,60543
ZCTA5 60544,9957,8385,1572,60544
ZCTA5 60545,4926,3597,1329,60545
ZCTA5 60546,6570,5040,1530,60546
ZCTA5 60548,4548,3736,812,60548
ZCTA5 60549,254,197,57,60549
ZCTA5 60550,400,278,122,60550
ZCTA5 60551,1546,1248,298,60551
ZCTA5 60552,1807,1528,279,60552
ZCTA5 60553,262,228,34,60553
ZCTA5 60554,4573,4165,408,60554
ZCTA5 60555,5860,4347,1513,60555
ZCTA5 60556,719,583,136,60556
ZCTA5 60557,0,0,0,60557
ZCTA5 60558,4471,4275,196,60558
ZCTA5 60559,10583,6249,4334,60559
ZCTA5 60560,9901,8224,1677,60560
ZCTA5 60561,9193,7325,1868,60561
ZCTA5 60563,16619,9092,7527,60563
ZCTA5 60564,15873,13978,1895,60564
ZCTA5 60565,14079,12439,1640,60565
ZCTA5 60585,8037,7362,675,60585
ZCTA5 60586,14452,13225,1227,60586
ZCTA5 60601,9631,2719,6912,60601
ZCTA5 60602,712,265,447,60602
ZCTA5 60603,783,451,332,60603
ZCTA5 60604,389,216,173,60604
ZCTA5 60605,19632,8307,11325,60605
ZCTA5 60606,2900,857,2043,60606
ZCTA5 60607,16556,6845,9711,60607
ZCTA5 60608,30650,12013,18637,60608
ZCTA5 60609,22884,9655,13229,60609
ZCTA5 60610,28478,9798,18680,60610
ZCTA5 60611,24714,9891,14823,60611
ZCTA5 60612,15393,4810,10583,60612
ZCTA5 60613,29343,11305,18038,60613
ZCTA5 60614,35386,15614,19772,60614
ZCTA5 60615,22725,7328,15397,60615
ZCTA5 60616,25623,10115,15508,60616
ZCTA5 60617,29620,16886,12734,60617
ZCTA5 60618,38038,19162,18876,60618
ZCTA5 60619,28297,12749,15548,60619
ZCTA5 60620,25630,12874,12756,60620
ZCTA5 60621,11414,3354,8060,60621
ZCTA5 60622,26486,11410,15076,60622
ZCTA5 60623,27552,11637,15915,60623
ZCTA5 60624,13490,3879,9611,60624
ZCTA5 60625,31815,12989,18826,60625
ZCTA5 60626,24345,6651,17694,60626
ZCTA5 60628,23042,13844,9198,60628
ZCTA5 60629,33755,20914,12841,60629
ZCTA5 60630,22317,15095,7222,60630
ZCTA5 60631,12300,9264,3036,60631
ZCTA5 60632,27292,16549,10743,60632
ZCTA5 60633,4896,3088,1808,60633
ZCTA5 60634,27382,20450,6932,60634
ZCTA5 60636,11306,5975,5331,60636
ZCTA5 60637,22817,5941,16876,60637
ZCTA5 60638,20627,16455,4172,60638
ZCTA5 60639,26518,12847,13671,60639
ZCTA5 60640,37848,12023,25825,60640
ZCTA5 60641,25938,13606,12332,60641
ZCTA5 60642,11765,3962,7803,60642
ZCTA5 60643,17819,13315,4504,60643
ZCTA5 60644,18503,5585,12918,60644
ZCTA5 60645,17026,9160,7866,60645
ZCTA5 60646,11434,9031,2403,60646
ZCTA5 60647,38849,15086,23763,60647
ZCTA5 60649,24166,6058,18108,60649
ZCTA5 60651,21389,10103,11286,60651
ZCTA5 60652,13122,11113,2009,60652
ZCTA5 60653,16528,5097,11431,60653
ZCTA5 60654,16968,5798,11170,60654
ZCTA5 60655,11095,9368,1727,60655
ZCTA5 60656,12427,7974,4453,60656
ZCTA5 60657,40520,15181,25339,60657
ZCTA5 60659,13727,6424,7303,60659
ZCTA5 60660,21784,8042,13742,60660
ZCTA5 60661,7788,2071,5717,60661
ZCTA5 60706,9404,6883,2521,60706
ZCTA5 60707,15990,10549,5441,60707
ZCTA5 60712,4621,3874,747,60712
ZCTA5 60714,11549,8634,2915,60714
ZCTA5 60803,9229,6130,3099,60803
ZCTA5 60804,24432,13329,11103,60804
ZCTA5 60805,7215,6121,1094,60805
ZCTA5 60827,9447,3798,5649,60827
ZCTA5 60901,12813,7861,4952,60901
ZCTA5 60910,220,174,46,60910
ZCTA5 60911,521,422,99,60911
ZCTA5 60912,270,210,60,60912
ZCTA5 60913,699,643,56,60913
ZCTA5 60914,10357,7559,2798,60914
ZCTA5 60915,4155,2653,1502,60915
ZCTA5 60917,172,164,8,60917
ZCTA5 60918,338,274,64,60918
ZCTA5 60919,206,148,58,60919
ZCTA5 60920,69,57,12,60920
ZCTA5 60921,650,485,165,60921
ZCTA5 60922,838,641,197,60922
ZCTA5 60924,655,511,144,60924
ZCTA5 60926,27,19,8,60926
ZCTA5 60927,852,694,158,60927
ZCTA5 60928,244,213,31,60928
ZCTA5 60929,268,220,48,60929
ZCTA5 60930,328,264,64,60930
ZCTA5 60931,190,173,17,60931
ZCTA5 60932,113,104,9,60932
ZCTA5 60933,96,82,14,60933
ZCTA5 60934,98,72,26,60934
ZCTA5 60935,440,403,37,60935
ZCTA5 60936,1947,1235,712,60936
ZCTA5 60938,825,685,140,60938
ZCTA5 60939,0,0,0,60939
ZCTA5 60940,1095,928,167,60940
ZCTA5 60941,642,474,168,60941
ZCTA5 60942,2247,1591,656,60942
ZCTA5 60945,85,72,13,60945
ZCTA5 60946,178,139,39,60946
ZCTA5 60948,688,675,13,60948
ZCTA5 60949,201,118,83,60949
ZCTA5 60950,4996,3515,1481,60950
ZCTA5 60951,363,327,36,60951
ZCTA5 60952,261,215,46,60952
ZCTA5 60953,925,744,181,60953
ZCTA5 60954,2277,1707,570,60954
ZCTA5 60955,699,631,68,60955
ZCTA5 60956,50,40,10,60956
ZCTA5 60957,2341,1820,521,60957
ZCTA5 60958,692,495,197,60958
ZCTA5 60959,454,312,142,60959
ZCTA5 60960,320,236,84,60960
ZCTA5 60961,360,344,16,60961
ZCTA5 60962,235,179,56,60962
ZCTA5 60963,535,384,151,60963
ZCTA5 60964,1864,1478,386,60964
ZCTA5 60966,636,448,188,60966
ZCTA5 60967,22,0,22,60967
ZCTA5 60968,190,161,29,60968
ZCTA5 60969,28,24,4,60969
ZCTA5 60970,2813,2006,807,60970
ZCTA5 60973,101,84,17,60973
ZCTA5 60974,131,109,22,60974
ZCTA5 61001,597,519,78,61001
ZCTA5 61006,644,457,187,61006
ZCTA5 61007,119,103,16,61007
ZCTA5 61008,12869,9856,3013,61008
ZCTA5 61010,2843,2325,518,61010
ZCTA5 61011,1028,961,67,61011
ZCTA5 61012,734,612,122,61012
ZCTA5 61013,307,300,7,61013
ZCTA5 61014,477,431,46,61014
ZCTA5 61015,344,331,13,61015
ZCTA5 61016,2244,2013,231,61016
ZCTA5 61018,416,319,97,61018
ZCTA5 61019,1423,1257,166,61019
ZCTA5 61020,1016,939,77,61020
ZCTA5 61021,8838,6435,2403,61021
ZCTA5 61024,1036,835,201,61024
ZCTA5 61025,2029,1712,317,61025
ZCTA5 61027,11,11,0,61027
ZCTA5 61028,818,671,147,61028
ZCTA5 61030,857,709,148,61030
ZCTA5 61031,607,470,137,61031
ZCTA5 61032,13313,8651,4662,61032
ZCTA5 61036,3618,2770,848,61036
ZCTA5 61037,80,80,0,61037
ZCTA5 61038,390,372,18,61038
ZCTA5 61039,331,253,78,61039
ZCTA5 61041,610,433,177,61041
ZCTA5 61042,164,120,44,61042
ZCTA5 61043,57,51,6,61043
ZCTA5 61044,78,78,0,61044
ZCTA5 61046,1271,1098,173,61046
ZCTA5 61047,649,595,54,61047
ZCTA5 61048,1641,1359,282,61048
ZCTA5 61049,195,143,52,61049
ZCTA5 61050,85,85,0,61050
ZCTA5 61051,656,552,104,61051
ZCTA5 61052,455,412,43,61052
ZCTA5 61053,1180,897,283,61053
ZCTA5 61054,1699,1167,532,61054
ZCTA5 61057,8,8,0,61057
ZCTA5 61059,72,44,28,61059
ZCTA5 61060,607,542,65,61060
ZCTA5 61061,3066,2218,848,61061
ZCTA5 61062,734,548,186,61062
ZCTA5 61063,1667,1302,365,61063
ZCTA5 61064,1713,1192,521,61064
ZCTA5 61065,3468,3213,255,61065
ZCTA5 61067,221,177,44,61067
ZCTA5 61068,5728,3669,2059,61068
ZCTA5 61070,488,441,47,61070
ZCTA5 61071,5810,4406,1404,61071
ZCTA5 61072,4213,3521,692,61072
ZCTA5 61073,7465,5993,1472,61073
ZCTA5 61074,2067,1365,702,61074
ZCTA5 61075,425,379,46,61075
ZCTA5 61077,48,48,0,61077
ZCTA5 61078,562,489,73,61078
ZCTA5 61079,101,85,16,61079
ZCTA5 61080,4716,3437,1279,61080
ZCTA5 61081,8884,6466,2418,61081
ZCTA5 61084,1246,1121,125,61084
ZCTA5 61085,1431,1107,324,61085
ZCTA5 61087,640,566,74,61087
ZCTA5 61088,2332,2093,239,61088
ZCTA5 61089,233,181,52,61089
ZCTA5 61091,43,0,43,61091
ZCTA5 61101,7750,3983,3767,61101
ZCTA5 61102,6047,3893,2154,61102
ZCTA5 61103,9866,5086,4780,61103
ZCTA5 61104,7672,2897,4775,61104
ZCTA5 61107,12883,9158,3725,61107
ZCTA5 61108,12102,7909,4193,61108
ZCTA5 61109,11196,7184,4012,61109
ZCTA5 61111,10201,6165,4036,61111
ZCTA5 61112,62,0,62,61112
ZCTA5 61114,6464,4596,1868,61114
ZCTA5 61115,8463,6724,1739,61115
ZCTA5 61201,15447,9971,5476,61201
ZCTA5 61230,410,366,44,61230
ZCTA5 61231,2128,1536,592,61231
ZCTA5 61232,662,584,78,61232
ZCTA5 61233,116,90,26,61233
ZCTA5 61234,497,396,101,61234
ZCTA5 61235,639,535,104,61235
ZCTA5 61236,13,9,4,61236
ZCTA5 61237,0,0,0,61237
ZCTA5 61238,1042,897,145,61238
ZCTA5 61239,484,152,332,61239
ZCTA5 61240,2259,2126,133,61240
ZCTA5 61241,2602,2155,447,61241
ZCTA5 61242,463,402,61,61242
ZCTA5 61243,59,50,9,61243
ZCTA5 61244,9678,6486,3192,61244
ZCTA5 61250,1210,978,232,61250
ZCTA5 61251,158,136,22,61251
ZCTA5 61252,2318,1860,458,61252
ZCTA5 61254,4892,4098,794,61254
ZCTA5 61256,867,751,116,61256
ZCTA5 61257,381,291,90,61257
ZCTA5 61258,71,66,5,61258
ZCTA5 61259,480,439,41,61259
ZCTA5 61260,371,274,97,61260
ZCTA5 61261,327,292,35,61261
ZCTA5 61262,423,379,44,61262
ZCTA5 61263,272,241,31,61263
ZCTA5 61264,4809,3847,962,61264
ZCTA5 61265,19004,12864,6140,61265
ZCTA5 61270,2720,2260,460,61270
ZCTA5 61272,586,497,89,61272
ZCTA5 61273,1262,1048,214,61273
ZCTA5 61274,98,86,12,61274
ZCTA5 61275,1695,1515,180,61275
ZCTA5 61276,34,34,0,61276
ZCTA5 61277,1167,893,274,61277
ZCTA5 61278,299,283,16,61278
ZCTA5 61279,378,332,46,61279
ZCTA5 61281,965,892,73,61281
ZCTA5 61282,4281,2523,1758,61282
ZCTA5 61283,488,440,48,61283
ZCTA5 61284,1039,933,106,61284
ZCTA5 61285,586,457,129,61285
ZCTA5 61301,4579,3114,1465,61301
ZCTA5 61310,1451,1153,298,61310
ZCTA5 61311,109,106,3,61311
ZCTA5 61312,192,161,31,61312
ZCTA5 61313,127,114,13,61313
ZCTA5 61314,321,250,71,61314
ZCTA5 61315,104,65,39,61315
ZCTA5 61316,110,88,22,61316
ZCTA5 61317,235,205,30,61317
ZCTA5 61318,227,171,56,61318
ZCTA5 61319,611,552,59,61319
ZCTA5 61320,284,231,53,61320
ZCTA5 61321,101,62,39,61321
ZCTA5 61322,550,462,88,61322
ZCTA5 61323,68,60,8,61323
ZCTA5 61324,38,12,26,61324
ZCTA5 61325,380,336,44,61325
ZCTA5 61326,823,630,193,61326
ZCTA5 61327,585,489,96,61327
ZCTA5 61328,9,9,0,61328
ZCTA5 61329,561,403,158,61329
ZCTA5 61330,477,383,94,61330
ZCTA5 61331,0,0,0,61331
ZCTA5 61332,49,42,7,61332
ZCTA5 61333,104,99,5,61333
ZCTA5 61334,278,241,37,61334
ZCTA5 61335,127,107,20,61335
ZCTA5 61336,269,219,50,61336
ZCTA5 61337,206,178,28,61337
ZCTA5 61338,138,115,23,61338
ZCTA5 61340,260,191,69,61340
ZCTA5 61341,3098,2398,700,61341
ZCTA5 61342,3487,2309,1178,61342
ZCTA5 61344,137,118,19,61344
ZCTA5 61345,324,291,33,61345
ZCTA5 61346,30,29,1,61346
ZCTA5 61348,1943,1410,533,61348
ZCTA5 61349,413,362,51,61349
ZCTA5 61350,9756,7234,2522,61350
ZCTA5 61353,484,384,100,61353
ZCTA5 61354,4682,3546,1136,61354
ZCTA5 61356,4798,3498,1300,61356
ZCTA5 61358,181,171,10,61358
ZCTA5 61359,178,156,22,61359
ZCTA5 61360,1363,1063,300,61360
ZCTA5 61361,573,467,106,61361
ZCTA5 61362,2332,1550,782,61362
ZCTA5 61363,134,105,29,61363
ZCTA5 61364,8094,5686,2408,61364
ZCTA5 61367,333,169,164,61367
ZCTA5 61368,526,409,117,61368
ZCTA5 61369,627,497,130,61369
ZCTA5 61370,471,414,57,61370
ZCTA5 61371,37,37,0,61371
ZCTA5 61372,94,83,11,61372
ZCTA5 61373,802,721,81,61373
ZCTA5 61374,31,28,3,61374
ZCTA5 61375,444,413,31,61375
ZCTA5 61376,882,692,190,61376
ZCTA5 61377,699,486,213,61377
ZCTA5 61378,181,124,57,61378
ZCTA5 61379,581,486,95,61379
ZCTA5 61401,13694,8745,4949,61401
ZCTA5 61402,0,0,0,61402
ZCTA5 61410,1663,1209,454,61410
ZCTA5 61411,154,91,63,61411
ZCTA5 61412,558,488,70,61412
ZCTA5 61413,418,375,43,61413
ZCTA5 61414,332,316,16,61414
ZCTA5 61415,682,606,76,61415
ZCTA5 61416,116,107,9,61416
ZCTA5 61417,83,83,0,61417
ZCTA5 61418,249,207,42,61418
ZCTA5 61419,60,52,8,61419
ZCTA5 61420,396,333,63,61420
ZCTA5 61421,494,416,78,61421
ZCTA5 61422,1375,993,382,61422
ZCTA5 61423,279,211,68,61423
ZCTA5 61424,10,10,0,61424
ZCTA5 61425,268,187,81,61425
ZCTA5 61426,18,18,0,61426
ZCTA5 61427,888,735,153,61427
ZCTA5 61428,542,517,25,61428
ZCTA5 61430,318,266,52,61430
ZCTA5 61431,130,125,5,61431
ZCTA5 61432,247,219,28,61432
ZCTA5 61433,9,9,0,61433
ZCTA5 61434,1207,963,244,61434
ZCTA5 61435,87,38,49,61435
ZCTA5 61436,332,289,43,61436
ZCTA5 61437,254,201,53,61437
ZCTA5 61438,325,272,53,61438
ZCTA5 61439,123,86,37,61439
ZCTA5 61440,314,275,39,61440
ZCTA5 61441,367,287,80,61441
ZCTA5 61442,274,223,51,61442
ZCTA5 61443,5990,4249,1741,61443
ZCTA5 61447,405,329,76,61447
ZCTA5 61448,1736,1503,233,61448
ZCTA5 61449,205,193,12,61449
ZCTA5 61450,797,648,149,61450
ZCTA5 61451,120,101,19,61451
ZCTA5 61452,94,88,6,61452
ZCTA5 61453,279,241,38,61453
ZCTA5 61454,196,139,57,61454
ZCTA5 61455,7620,4183,3437,61455
ZCTA5 61458,329,273,56,61458
ZCTA5 61459,135,135,0,61459
ZCTA5 61460,73,67,6,61460
ZCTA5 61462,4239,3031,1208,61462
ZCTA5 61465,546,493,53,61465
ZCTA5 61466,120,120,0,61466
ZCTA5 61467,393,344,49,61467
ZCTA5 61468,41,41,0,61468
ZCTA5 61469,871,793,78,61469
ZCTA5 61470,195,173,22,61470
ZCTA5 61471,52,45,7,61471
ZCTA5 61472,178,154,24,61472
ZCTA5 61473,572,405,167,61473
ZCTA5 61474,123,115,8,61474
ZCTA5 61475,94,81,13,61475
ZCTA5 61476,241,225,16,61476
ZCTA5 61477,192,166,26,61477
ZCTA5 61478,148,148,0,61478
ZCTA5 61479,34,34,0,61479
ZCTA5 61480,536,402,134,61480
ZCTA5 61482,203,185,18,61482
ZCTA5 61483,722,555,167,61483
ZCTA5 61484,342,275,67,61484
ZCTA5 61485,149,137,12,61485
ZCTA5 61486,572,516,56,61486
ZCTA5 61488,486,392,94,61488
ZCTA5 61489,340,324,16,61489
ZCTA5 61490,509,391,118,61490
ZCTA5 61491,998,794,204,61491
ZCTA5 61501,733,553,180,61501
ZCTA5 61516,274,267,7,61516
ZCTA5 61517,1144,1019,125,61517
ZCTA5 61519,98,74,24,61519
ZCTA5 61520,6567,4617,1950,61520
ZCTA5 61523,4635,4030,605,61523
ZCTA5 61524,138,129,9,61524
ZCTA5 61525,4079,3561,518,61525
ZCTA5 61526,382,360,22,61526
ZCTA5 61528,1177,1135,42,61528
ZCTA5 61529,1151,936,215,61529
ZCTA5 61530,2695,2035,660,61530
ZCTA5 61531,1221,977,244,61531
ZCTA5 61532,155,128,27,61532
ZCTA5 61533,916,767,149,61533
ZCTA5 61534,692,521,171,61534
ZCTA5 61535,576,565,11,61535
ZCTA5 61536,1649,1293,356,61536
ZCTA5 61537,1201,892,309,61537
ZCTA5 61539,72,58,14,61539
ZCTA5 61540,1222,981,241,61540
ZCTA5 61541,53,36,17,61541
ZCTA5 61542,1476,1137,339,61542
ZCTA5 61543,32,22,10,61543
ZCTA5 61544,260,227,33,61544
ZCTA5 61545,346,331,15,61545
ZCTA5 61546,1646,1425,221,61546
ZCTA5 61547,1350,1313,37,61547
ZCTA5 61548,4422,4145,277,61548
ZCTA5 61550,7445,6051,1394,61550
ZCTA5 61552,34,34,0,61552
ZCTA5 61553,105,91,14,61553
ZCTA5 61554,17208,12537,4671,61554
ZCTA5 61559,1436,1306,130,61559
ZCTA5 61560,294,294,0,61560
ZCTA5 61561,890,744,146,61561
ZCTA5 61562,24,24,0,61562
ZCTA5 61563,180,171,9,61563
ZCTA5 61564,366,309,57,61564
ZCTA5 61565,537,468,69,61565
ZCTA5 61567,196,151,45,61567
ZCTA5 61568,1713,1368,345,61568
ZCTA5 61569,417,357,60,61569
ZCTA5 61570,645,526,119,61570
ZCTA5 61571,9730,7837,1893,61571
ZCTA5 61572,343,281,62,61572
ZCTA5 61602,891,124,767,61602
ZCTA5 61603,6674,3529,3145,61603
ZCTA5 61604,12176,8274,3902,61604
ZCTA5 61605,5797,2465,3332,61605
ZCTA5 61606,2544,1070,1474,61606
ZCTA5 61607,4581,3919,662,61607
ZCTA5 61610,2447,1948,499,61610
ZCTA5 61611,10202,8124,2078,61611
ZCTA5 61614,12824,8238,4586,61614
ZCTA5 61615,10897,6392,4505,61615
ZCTA5 61616,2898,1925,973,61616
ZCTA5 61625,18,0,18,61625
ZCTA5 61701,16537,9380,7157,61701
ZCTA5 61704,15839,10574,5265,61704
ZCTA5 61705,5232,4236,996,61705
ZCTA5 61720,145,91,54,61720
ZCTA5 61721,194,181,13,61721
ZCTA5 61722,233,182,51,61722
ZCTA5 61723,884,716,168,61723
ZCTA5 61724,141,127,14,61724
ZCTA5 61725,521,489,32,61725
ZCTA5 61726,1016,757,259,61726
ZCTA5 61727,3970,2856,1114,61727
ZCTA5 61728,491,379,112,61728
ZCTA5 61729,427,359,68,61729
ZCTA5 61730,149,108,41,61730
ZCTA5 61731,47,47,0,61731
ZCTA5 61732,764,693,71,61732
ZCTA5 61733,389,329,60,61733
ZCTA5 61734,1001,788,213,61734
ZCTA5 61735,126,118,8,61735
ZCTA5 61736,947,849,98,61736
ZCTA5 61737,179,169,10,61737
ZCTA5 61738,1560,1250,310,61738
ZCTA5 61739,1813,1307,506,61739
ZCTA5 61740,604,520,84,61740
ZCTA5 61741,627,528,99,61741
ZCTA5 61742,550,504,46,61742
ZCTA5 61743,60,44,16,61743
ZCTA5 61744,854,671,183,61744
ZCTA5 61745,1553,1334,219,61745
ZCTA5 61747,594,478,116,61747
ZCTA5 61748,1016,982,34,61748
ZCTA5 61749,350,331,19,61749
ZCTA5 61750,32,4,28,61750
ZCTA5 61751,20,20,0,61751
ZCTA5 61752,1743,1395,348,61752
ZCTA5 61753,1125,989,136,61753
ZCTA5 61754,417,347,70,61754
ZCTA5 61755,1759,1481,278,61755
ZCTA5 61756,918,734,184,61756
ZCTA5 61759,530,451,79,61759
ZCTA5 61760,957,680,277,61760
ZCTA5 61761,20554,11306,9248,61761
ZCTA5 61764,5377,3646,1731,61764
ZCTA5 61769,244,233,11,61769
ZCTA5 61770,387,305,82,61770
ZCTA5 61771,394,376,18,61771
ZCTA5 61772,79,58,21,61772
ZCTA5 61773,148,113,35,61773
ZCTA5 61774,386,332,54,61774
ZCTA5 61775,111,105,6,61775
ZCTA5 61776,519,487,32,61776
ZCTA5 61777,367,303,64,61777
ZCTA5 61778,266,250,16,61778
ZCTA5 61801,11189,3726,7463,61801
ZCTA5 61802,9717,5615,4102,61802
ZCTA5 61810,129,103,26,61810
ZCTA5 61811,268,213,55,61811
ZCTA5 61812,126,103,23,61812
ZCTA5 61813,820,656,164,61813
ZCTA5 61814,489,412,77,61814
ZCTA5 61815,127,78,49,61815
ZCTA5 61816,148,127,21,61816
ZCTA5 61817,1006,782,224,61817
ZCTA5 61818,620,509,111,61818
ZCTA5 61820,16033,3144,12889,61820
ZCTA5 61821,12405,7573,4832,61821
ZCTA5 61822,11258,7746,3512,61822
ZCTA5 61830,203,160,43,61830
ZCTA5 61831,88,88,0,61831
ZCTA5 61832,14147,8467,5680,61832
ZCTA5 61833,904,685,219,61833
ZCTA5 61834,2338,2037,301,61834
ZCTA5 61839,222,177,45,61839
ZCTA5 61840,234,234,0,61840
ZCTA5 61841,477,418,59,61841
ZCTA5 61842,1073,944,129,61842
ZCTA5 61843,761,681,80,61843
ZCTA5 61844,447,398,49,61844
ZCTA5 61845,108,74,34,61845
ZCTA5 61846,1819,1444,375,61846
ZCTA5 61847,479,434,45,61847
ZCTA5 61848,90,72,18,61848
ZCTA5 61849,776,674,102,61849
ZCTA5 61850,159,143,16,61850
ZCTA5 61851,142,133,9,61851
ZCTA5 61852,102,97,5,61852
ZCTA5 61853,5135,4288,847,61853
ZCTA5 61854,584,487,97,61854
ZCTA5 61855,24,20,4,61855
ZCTA5 61856,3400,2914,486,61856
ZCTA5 61857,69,63,6,61857
ZCTA5 61858,1148,891,257,61858
ZCTA5 61859,443,411,32,61859
ZCTA5 61862,186,157,29,61862
ZCTA5 61863,334,306,28,61863
ZCTA5 61864,653,593,60,61864
ZCTA5 61865,474,384,90,61865
ZCTA5 61866,5780,3301,2479,61866
ZCTA5 61870,455,351,104,61870
ZCTA5 61871,146,123,23,61871
ZCTA5 61872,284,266,18,61872
ZCTA5 61873,2203,1842,361,61873
ZCTA5 61874,3630,2124,1506,61874
ZCTA5 61875,304,233,71,61875
ZCTA5 61876,293,276,17,61876
ZCTA5 61877,452,387,65,61877
ZCTA5 61878,519,412,107,61878
ZCTA5 61880,1725,1270,455,61880
ZCTA5 61882,281,243,38,61882
ZCTA5 61883,1998,1522,476,61883
ZCTA5 61884,428,409,19,61884
ZCTA5 61910,1440,1067,373,61910
ZCTA5 61911,1738,1225,513,61911
ZCTA5 61912,571,481,90,61912
ZCTA5 61913,610,483,127,61913
ZCTA5 61914,788,601,187,61914
ZCTA5 61917,197,188,9,61917
ZCTA5 61919,332,284,48,61919
ZCTA5 61920,8843,4714,4129,61920
ZCTA5 61924,839,611,228,61924
ZCTA5 61925,498,411,87,61925
ZCTA5 61928,295,241,54,61928
ZCTA5 61929,294,245,49,61929
ZCTA5 61930,249,222,27,61930
ZCTA5 61931,501,394,107,61931
ZCTA5 61932,254,191,63,61932
ZCTA5 61933,455,348,107,61933
ZCTA5 61936,53,53,0,61936
ZCTA5 61937,735,521,214,61937
ZCTA5 61938,9629,5897,3732,61938
ZCTA5 61940,122,72,50,61940
ZCTA5 61941,65,65,0,61941
ZCTA5 61942,505,447,58,61942
ZCTA5 61943,707,562,145,61943
ZCTA5 61944,5428,3865,1563,61944
ZCTA5 61949,85,67,18,61949
ZCTA5 61951,3078,2406,672,61951
ZCTA5 61953,2694,2057,637,61953
ZCTA5 61955,74,63,11,61955
ZCTA5 61956,1225,956,269,61956
ZCTA5 61957,781,666,115,61957
ZCTA5 62001,704,578,126,62001
ZCTA5 62002,12801,8413,4388,62002
ZCTA5 62006,172,169,3,62006
ZCTA5 62009,846,601,245,62009
ZCTA5 62010,4688,3867,821,62010
ZCTA5 62011,89,89,0,62011
ZCTA5 62012,2442,2172,270,62012
ZCTA5 62013,160,133,27,62013
ZCTA5 62014,1367,1135,232,62014
ZCTA5 62015,217,181,36,62015
ZCTA5 62016,1588,1159,429,62016
ZCTA5 62017,473,399,74,62017
ZCTA5 62018,1210,811,399,62018
ZCTA5 62019,141,100,41,62019
ZCTA5 62021,323,322,1,62021
ZCTA5 62022,347,245,102,62022
ZCTA5 62023,47,47,0,62023
ZCTA5 62024,4223,3077,1146,62024
ZCTA5 62025,13408,9808,3600,62025
ZCTA5 62026,0,0,0,62026
ZCTA5 62027,208,167,41,62027
ZCTA5 62028,355,230,125,62028
ZCTA5 62030,15,11,4,62030
ZCTA5 62031,216,194,22,62031
ZCTA5 62032,310,246,64,62032
ZCTA5 62033,1680,1260,420,62033
ZCTA5 62034,6264,4436,1828,62034
ZCTA5 62035,6497,5556,941,62035
ZCTA5 62036,212,192,20,62036
ZCTA5 62037,805,667,138,62037
ZCTA5 62040,17203,12906,4297,62040
ZCTA5 62044,629,456,173,62044
ZCTA5 62045,109,107,2,62045
ZCTA5 62046,405,306,99,62046
ZCTA5 62047,412,350,62,62047
ZCTA5 62048,668,566,102,62048
ZCTA5 62049,2653,2107,546,62049
ZCTA5 62050,103,96,7,62050
ZCTA5 62051,325,291,34,62051
ZCTA5 62052,4733,3614,1119,62052
ZCTA5 62053,91,71,20,62053
