zcta,zcta_name,state_fips,total_households,income_low_pct,income_medium_pct,income_high_pct,income_very_high_pct,owner_pct,renter_pct,married_household_pct,partial_high_school_pct,high_school_pct,partial_college_pct,bachelors_pct,graduate_degree_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_64_pct,age_65_plus_pct,source_year,source_dataset,income_total,income_low_count,income_medium_count,income_high_count,income_very_high_count,tenure_total,owner_count,renter_count,household_type_total,married_household_count,education_total,partial_high_school_count,high_school_count,partial_college_count,bachelors_count,graduate_degree_count,age_18_plus_count,age_18_24_count,age_25_34_count,age_35_44_count,age_45_64_count,age_65_plus_count,income_low_pct_was_clipped,income_medium_pct_was_clipped,income_high_pct_was_clipped,income_very_high_pct_was_clipped,owner_pct_was_clipped,renter_pct_was_clipped,married_household_pct_was_clipped,partial_high_school_pct_was_clipped,high_school_pct_was_clipped,partial_college_pct_was_clipped,bachelors_pct_was_clipped,graduate_degree_pct_was_clipped,age_18_24_pct_was_clipped,age_25_34_pct_was_clipped,age_35_44_pct_was_clipped,age_45_64_pct_was_clipped,age_65_plus_pct_was_clipped,any_pct_was_clipped,B01001_007E,B01001_008E,B01001_009E,B01001_010E,B01001_011E,B01001_012E,B01001_013E,B01001_014E,B01001_015E,B01001_016E,B01001_017E,B01001_018E,B01001_019E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_031E,B01001_032E,B01001_033E,B01001_034E,B01001_035E,B01001_036E,B01001_037E,B01001_038E,B01001_039E,B01001_040E,B01001_041E,B01001_042E,B01001_043E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B11001_001E,B11001_002E,B11001_003E,B15003_001E,B15003_002E,B15003_003E,B15003_004E,B15003_005E,B15003_006E,B15003_007E,B15003_008E,B15003_009E,B15003_010E,B15003_011E,B15003_012E,B15003_013E,B15003_014E,B15003_015E,B15003_016E,B15003_017E,B15003_018E,B15003_019E,B15003_020E,B15003_021E,B15003_022E,B15003_023E,B15003_024E,B15003_025E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B25003_001E,B25003_002E,B25003_003E
77024,ZCTA5 77024,48,16413,0.17096204228355572,0.21531712666788522,0.13684274660330226,0.4768780844452568,0.6326692256138426,0.3673307743861573,0.5273868275147748,0.023181718303669524,0.07013110671647257,0.14762323298908664,0.4155863180253424,0.34347762396542886,0.07503133362690965,0.13495477795467634,0.1714711561261475,0.36096338199925476,0.25757935029301177,2024,acs/acs5,16413,2806,3534,2246,7827,16413,10384,6029,16413,8656,27306,633,1915,4031,11348,9379,29521,2215,3984,5062,10656,7604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,91,147,421,1119,995,1156,1292,1222,1403,1424,487,613,375,461,891,725,440,370,316,101,201,591,1188,682,1513,1101,1330,1589,1347,336,905,484,726,1140,806,638,548,16413,9906,8656,27306,223,0,0,0,0,23,23,0,17,3,45,39,6,104,150,1462,453,949,2028,1054,11348,5447,3110,822,16413,479,319,221,301,292,241,297,384,272,660,1302,1572,1553,693,1330,6497,16413,10384,6029
77025,ZCTA5 77025,48,14461,0.2881543461724639,0.28469677062443816,0.1403084157388839,0.2868404674642141,0.4061268238711016,0.5938731761288985,0.3757001590484752,0.060370508285235526,0.09923664122137404,0.14406069633215415,0.2978030161981009,0.3985291379631354,0.0981067125645439,0.20427354015364593,0.19327484152638427,0.29419419839637295,0.21015070735905295,2024,acs/acs5,14461,4167,4117,2029,4148,14461,5873,8588,14461,5433,21484,1297,2132,3095,6398,8562,23821,2337,4866,4604,7008,5006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,94,819,1312,1142,1071,924,1220,1119,687,243,457,309,474,491,245,191,320,205,126,251,695,1208,1204,753,1856,793,776,909,205,599,302,537,671,482,246,738,14461,6798,5433,21484,245,0,0,26,14,60,63,28,124,4,168,103,32,203,227,1800,332,507,1434,1154,6398,3920,2575,2067,14461,858,517,378,158,482,458,393,358,565,1100,1507,1510,1174,855,1123,3025,14461,5873,8588
77026,ZCTA5 77026,48,8264,0.5953533397870281,0.2675459825750242,0.0952323330106486,0.04186834462729913,0.4370764762826718,0.5629235237173281,0.2149080348499516,0.3138998001516091,0.37082213493212046,0.2338226173247881,0.05967886430983392,0.021776583281648405,0.11744313343875441,0.18866317966184162,0.1625714633256295,0.33092081255321737,0.2004014110205571,2024,acs/acs5,8264,4920,2211,787,346,8264,3612,4652,8264,1776,14511,4555,5381,3393,866,316,16442,1931,3102,2673,5441,3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,79,68,518,619,715,533,727,858,682,620,246,428,282,319,459,168,100,68,303,0,343,384,1216,552,939,474,658,669,619,305,356,291,73,663,229,203,440,8264,4923,1776,14511,456,9,15,0,33,118,101,114,570,133,567,357,685,577,820,4225,1156,1052,1726,615,866,212,98,6,8264,756,1156,455,525,297,625,390,446,270,838,794,579,661,126,316,30,8264,3612,4652
77027,ZCTA5 77027,48,12173,0.21917358087570854,0.26328760371313564,0.20783701634765464,0.3097017990635012,0.3023083874147704,0.6976916125852296,0.27733508584572414,0.017637626937466594,0.05350674030524378,0.16824039432270324,0.3665894649325969,0.3940257735019894,0.08458820331611851,0.3423756455558576,0.142484370752922,0.24985050285403643,0.18070127752106552,2024,acs/acs5,12173,2668,3205,2530,3770,12173,3680,8493,12173,3376,16839,297,901,2833,6173,6635,18395,1556,6298,2621,4596,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,74,72,506,1902,1533,804,588,525,454,571,352,276,145,198,443,325,220,198,102,17,25,749,2075,788,689,540,472,448,729,278,491,195,262,555,349,229,205,12173,4319,3376,16839,141,0,0,0,43,0,0,0,8,0,54,13,25,0,13,821,80,422,1964,447,6173,4223,1696,716,12173,637,199,241,288,14,231,342,335,381,401,1060,1744,1483,1047,1350,2420,12173,3680,8493
77028,ZCTA5 77028,48,6313,0.5951211785205133,0.2517028354189767,0.09456676698875337,0.058609219071756695,0.5689846348804055,0.4310153651195945,0.2957389513701885,0.26724843196073084,0.33706026724843197,0.32024361421688935,0.057994727752022544,0.01745295882192528,0.16992379083980985,0.19127744661586055,0.14947559043235495,0.3024975477250434,0.18682562438693126,2024,acs/acs5,6313,3757,1589,597,370,6313,3592,2721,6313,1867,11001,2940,3708,3523,638,192,13253,2252,2535,1981,4009,2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,112,130,489,723,616,417,606,464,492,486,131,265,144,175,333,84,168,179,62,124,172,734,445,751,567,391,658,446,502,233,332,140,377,346,247,141,142,6313,4219,1867,11001,410,0,33,0,16,49,39,245,70,95,299,582,375,233,494,3214,494,1069,1902,552,638,164,14,14,6313,792,378,676,612,220,302,281,297,199,446,638,505,340,257,308,62,6313,3592,2721
77029,ZCTA5 77029,48,5470,0.5193784277879342,0.3372943327239488,0.10274223034734918,0.040585009140767826,0.6559414990859233,0.3440585009140768,0.42742230347349175,0.38512349224583575,0.2972429638139001,0.24420830940072755,0.05322611525942945,0.020199119280107217,0.11877847140205838,0.13995275856251055,0.17361228277374727,0.3644339463472246,0.20322254091445927,2024,acs/acs5,5470,2841,1845,562,222,5470,3588,1882,5470,2338,10446,4023,3105,2551,556,211,11854,1408,1659,2058,4320,2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,171,47,135,447,308,370,781,625,522,358,315,291,169,128,299,150,173,121,290,105,67,383,453,451,523,384,513,541,516,315,324,204,168,319,337,185,156,5470,3768,2338,10446,938,0,7,42,70,239,64,58,660,145,228,419,245,306,602,2549,556,531,1660,360,556,204,7,0,5470,282,414,354,158,238,280,516,282,317,327,830,688,404,158,90,132,5470,3588,1882
77030,ZCTA5 77030,48,6714,0.2685433422698838,0.3273756330056598,0.12570747691391124,0.27837354781054513,0.34063151623473337,0.6593684837652666,0.3598450997914805,0.016358839050131926,0.04221635883905013,0.14174142480211083,0.29234828496042214,0.507335092348285,0.15220114531138154,0.30189692197566215,0.17832856120257695,0.20570866141732283,0.16186471009305656,2024,acs/acs5,6714,1803,2198,844,1869,6714,2287,4427,6714,2416,9475,155,400,1343,2770,4807,11176,1701,3374,1993,2299,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,123,222,484,624,815,376,381,416,271,175,135,230,84,161,178,110,95,58,86,65,40,559,881,1054,695,541,410,272,123,96,171,102,152,459,138,137,135,6714,2864,2416,9475,63,0,0,0,33,0,2,0,9,0,0,0,28,7,13,376,24,172,686,485,2770,1864,1289,1654,6714,557,243,59,126,117,237,51,150,263,530,924,744,501,343,638,1231,6714,2287,4427
77031,ZCTA5 77031,48,5672,0.5125176304654443,0.21138928067700988,0.15144569816643158,0.12464739069111425,0.4860719322990127,0.5139280677009873,0.42983074753173484,0.320593149540518,0.22650375939849623,0.210421888053467,0.1263575605680869,0.1161236424394319,0.18160840953764634,0.15673874027860868,0.17648064268011282,0.2969831638321511,0.18818904367148107,2024,acs/acs5,5672,2907,1199,859,707,5672,2757,2915,5672,2438,9576,3070,2169,2015,1210,1112,11701,2125,1834,2065,3475,2202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,130,113,334,515,493,398,739,359,585,298,143,218,114,127,238,144,155,74,526,62,207,479,377,449,423,505,521,632,385,144,190,161,246,484,218,109,132,5672,3907,2438,9576,854,0,0,22,407,77,236,221,123,96,118,218,77,107,514,1935,234,491,894,630,1210,756,145,211,5672,386,199,318,519,322,479,207,99,378,357,383,459,770,89,463,244,5672,2757,2915
77032,ZCTA5 77032,48,4193,0.5730980205103744,0.233245886000477,0.13546386835201527,0.05819222513713332,0.3429525399475316,0.6570474600524684,0.2766515621273551,0.31975414522584333,0.3280445969125214,0.25371640937678674,0.0711835334476844,0.027301315037164094,0.17422096317280453,0.23500944287063266,0.15238432483474976,0.32235599622285177,0.11602927289896128,2024,acs/acs5,4193,2403,978,568,244,4193,1438,2755,4193,1160,6996,2237,2295,1775,498,191,8472,1476,1991,1291,2731,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,66,69,261,552,309,260,387,299,339,343,127,75,31,63,135,125,10,36,122,69,144,476,536,594,304,340,557,290,301,158,242,66,112,70,107,154,74,4193,2878,1160,6996,484,0,0,20,0,48,84,48,431,25,49,312,135,369,232,2038,257,477,916,382,498,138,37,16,4193,540,385,335,185,208,246,86,137,281,362,347,269,326,242,153,91,4193,1438,2755
77033,ZCTA5 77033,48,9561,0.6041209078548269,0.24348917477251333,0.10040790712268591,0.05198201024997385,0.5900010459156992,0.4099989540843008,0.31115992051040686,0.2864484877126654,0.3695652173913043,0.23588137996219283,0.06911625708884687,0.038988657844990546,0.15448778782278608,0.16992158233854454,0.1780630338144948,0.28560011987413214,0.21192747615004245,2024,acs/acs5,9561,5776,2328,960,497,9561,5641,3920,9561,2975,16928,4849,6256,3993,1170,660,20021,3093,3402,3565,5718,4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,65,475,515,789,617,885,616,657,699,649,402,489,237,320,415,336,224,265,488,64,209,665,983,1013,1141,923,562,744,840,150,526,258,368,722,488,270,340,9561,6770,2975,16928,1061,0,0,0,0,94,40,247,907,214,194,843,378,558,313,5078,1178,1124,2271,598,1170,355,63,242,9561,1536,817,534,653,347,595,449,532,313,746,808,774,699,261,273,224,9561,5641,3920
77034,ZCTA5 77034,48,12520,0.45303514376996806,0.29321086261980833,0.16869009584664538,0.08506389776357827,0.5100638977635783,0.4899361022364217,0.4323482428115016,0.2997555012224939,0.28179595465659035,0.28419648810846854,0.10713491887086019,0.02711713714158702,0.15821576918759123,0.16558769599221645,0.23657523481645024,0.3131010739812147,0.1265202260225274,2024,acs/acs5,12520,5672,3671,2112,1065,12520,6386,6134,12520,5413,22495,6743,6339,6393,2410,610,26723,4228,4425,6322,8367,3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,292,250,1229,1089,919,1170,2233,1547,1218,1004,277,562,387,193,563,196,199,195,842,223,347,644,1036,1381,892,2027,1275,820,876,232,556,320,360,410,258,159,141,12520,8552,5413,22495,968,0,33,48,78,182,39,203,1079,183,659,1132,662,809,668,5309,1030,1139,3892,1362,2410,401,97,112,12520,881,645,674,534,722,406,890,411,509,675,1673,1323,1308,804,517,548,12520,6386,6134
77035,ZCTA5 77035,48,14497,0.4271228530040698,0.29557839553010967,0.1385803959439884,0.1387183555218321,0.40477340139339174,0.5952265986066083,0.3476581361661033,0.201032480103248,0.26448698644869867,0.21234674123467412,0.19849429984942998,0.12363949236394924,0.11787028955257865,0.2007893438579181,0.1699745740199613,0.32693256422906153,0.18443322834048043,2024,acs/acs5,14497,6192,4285,2009,2011,14497,5868,8629,14497,5040,23245,4673,6148,4936,4614,2874,26351,3106,5291,4479,8615,4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,231,41,897,745,1902,1039,1134,1329,827,855,445,764,244,828,539,207,208,119,460,217,231,670,1143,1501,937,1369,1232,1325,1092,207,539,446,647,546,450,452,174,14497,9129,5040,23245,878,0,0,151,302,135,142,261,371,42,255,715,369,415,637,5143,1005,885,2859,1192,4614,1645,600,629,14497,1040,742,413,916,683,727,474,444,753,1262,1542,1481,1395,614,876,1135,14497,5868,8629
77036,ZCTA5 77036,48,26855,0.5519270154533606,0.3330106125488736,0.0661329361385217,0.048929435859244086,0.17698752560044684,0.8230124743995532,0.2569353937814187,0.4531856563219651,0.2580546112512337,0.14350257703695582,0.10275249479109551,0.04250466059874986,0.15105757056676844,0.2653608400983094,0.1864526699932971,0.2736091457510985,0.12351977359052656,2024,acs/acs5,26855,14822,8943,1776,1314,26855,4753,22102,26855,6900,45595,20663,11766,6543,4685,1938,53708,8113,14252,10014,14695,6634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,497,702,1887,3215,3811,2752,2718,2061,2138,1923,675,803,654,421,731,374,233,414,870,587,526,2000,3785,3441,2195,2349,2049,1734,1770,654,888,513,402,1170,677,682,363,26855,16743,6900,45595,5174,18,149,961,736,1278,994,1386,2935,337,1883,2172,711,604,1325,10769,997,1193,3567,1783,4685,1281,478,179,26855,1612,1169,1267,1394,1702,2497,1738,1723,1720,2498,3682,2763,1144,632,814,500,26855,4753,22102
77037,ZCTA5 77037,48,5152,0.46001552795031053,0.28493788819875776,0.15081521739130435,0.10423136645962733,0.6424689440993789,0.3575310559006211,0.5032996894409938,0.47792846090834623,0.2978975152452899,0.14417038318012196,0.04832984436151816,0.031673796304723764,0.15743865030674847,0.1696319018404908,0.2307515337423313,0.3195552147239264,0.12262269938650307,2024,acs/acs5,5152,2370,1468,777,537,5152,3310,1842,5152,2593,10987,5251,3273,1584,531,348,13040,2053,2212,3009,4167,1599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,291,189,329,365,644,800,953,480,509,512,173,194,187,223,219,59,82,110,310,159,167,260,758,445,488,768,742,657,594,157,149,120,196,102,213,58,30,5152,4484,2593,10987,953,0,11,141,169,205,37,97,1046,251,274,968,241,308,550,3032,241,341,888,355,531,319,0,29,5152,128,230,262,395,408,291,305,233,118,288,586,594,608,169,447,90,5152,3310,1842
77038,ZCTA5 77038,48,8902,0.43226241294091217,0.33284655133677826,0.13143113906987194,0.10345989665243766,0.5759379914625927,0.42406200853740733,0.488991237924062,0.352105751898181,0.30365433986999507,0.18692303490468126,0.11017643524334954,0.04714043808379308,0.1523752199277711,0.18899898138716548,0.2604407815538476,0.2856745994999537,0.11251041763126216,2024,acs/acs5,8902,3848,2963,1170,921,8902,5127,3775,8902,4353,18307,6446,5559,3422,2017,863,21598,3291,4082,5625,6170,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831,271,232,458,727,1288,1210,1687,642,775,852,317,283,122,348,287,273,42,106,536,175,135,653,887,1180,1485,1243,743,810,987,416,345,331,354,215,143,80,129,8902,7023,4353,18307,1391,29,0,1,188,240,212,135,1382,45,156,1008,501,525,633,4645,914,945,1814,663,2017,764,36,63,8902,447,277,365,561,481,479,337,326,575,840,784,1339,787,383,472,449,8902,5127,3775
77039,ZCTA5 77039,48,8203,0.5346824332561259,0.2836767036450079,0.11373887602096794,0.06790198707789832,0.5973424356942582,0.4026575643057418,0.461660368157991,0.4132701421800948,0.3179502369668246,0.18892180094786729,0.06492890995260664,0.014928909952606635,0.1724273177428053,0.19596019022405256,0.1717409422954356,0.3101926753934402,0.14967887434426633,2024,acs/acs5,8203,4386,2327,933,557,8203,4900,3303,8203,3787,16880,6976,5367,3189,1096,252,20397,3517,3997,3503,6327,3053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,402,243,913,1210,1078,866,1068,881,938,724,303,505,218,329,417,192,35,132,413,175,149,646,735,974,799,770,570,930,749,321,406,339,619,335,210,120,107,8203,6194,3787,16880,1320,44,53,90,412,286,116,244,1354,197,262,1051,358,387,802,4624,743,644,1826,719,1096,170,68,14,8203,329,383,458,607,345,363,619,789,493,413,586,1328,534,399,250,307,8203,4900,3303
77040,ZCTA5 77040,48,18093,0.37539379870668216,0.31874205493837393,0.1402752445697231,0.16558890178522082,0.5053888244072293,0.4946111755927707,0.4202730337699663,0.22258370183196463,0.24061907770056853,0.2745420088439672,0.1781427668982944,0.08411244472520531,0.13369452197230888,0.18486291249384337,0.18237289990696656,0.34427844360531934,0.15479122202156187,2024,acs/acs5,18093,6792,5767,2538,2996,18093,9144,8949,18093,7604,31660,7047,7618,8692,5640,2663,36546,4886,6756,6665,12582,5657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,216,288,982,1664,1594,1888,1266,2465,1681,955,614,653,287,612,826,540,245,92,320,348,512,1310,1396,2102,1696,1815,1879,1245,1835,460,795,266,564,946,709,339,231,18093,11970,7604,31660,2664,0,31,28,85,122,300,101,1061,123,261,423,424,715,709,6576,1042,2456,3848,2388,5640,1908,414,341,18093,909,638,760,623,896,815,649,449,1053,1456,1729,2582,1521,1017,1483,1513,18093,9144,8949
77041,ZCTA5 77041,48,11471,0.2983174962950048,0.3171475895737076,0.12248278266934008,0.2620521314619475,0.7182460116816319,0.28175398831836806,0.572748670560544,0.1687458081824279,0.21131231835457187,0.23697742007601164,0.2411357031075341,0.14182875027945452,0.10935446617020429,0.14877941937796185,0.1803990283142846,0.3951654653339174,0.16630162080363187,2024,acs/acs5,11471,3422,3638,1405,3006,11471,8239,3232,11471,6570,22365,3774,4726,5300,5393,3172,25111,2746,3736,4530,9923,4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,221,134,385,908,996,1095,868,878,1492,1074,757,620,448,182,733,299,243,157,319,151,316,674,994,838,1323,1244,876,1562,1021,543,1100,410,404,476,493,154,177,11471,8914,6570,22365,1027,0,0,77,111,79,75,208,795,100,182,496,128,242,254,4108,618,1130,2671,1499,5393,2270,336,566,11471,511,166,201,464,467,444,224,787,158,789,1242,1607,778,627,935,2071,11471,8239,3232
77042,ZCTA5 77042,48,18122,0.4037081999779274,0.34642975389029906,0.10175477320384063,0.1481072729279329,0.2632711621233859,0.736728837876614,0.30206378986866794,0.10401628724782529,0.19552100684804738,0.24741810105496947,0.27799370719970384,0.175050897649454,0.10501904919662083,0.27510352824250456,0.2213682292529402,0.26486665562365413,0.13364253768428028,2024,acs/acs5,18122,7316,6278,1844,2684,18122,4771,13351,18122,5474,27015,2810,5282,6684,7510,4729,30185,3170,8304,6682,7995,4034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,232,148,959,2052,1961,2411,1292,1042,1326,844,340,430,258,215,533,493,78,115,204,144,194,1012,1889,2402,1605,1374,1133,1345,717,294,524,186,355,682,457,230,432,18122,9415,5474,27015,899,48,0,0,95,102,43,125,342,51,138,162,52,209,544,4607,675,1674,3067,1943,7510,3352,924,453,18122,1211,830,584,963,773,704,665,858,728,1883,2017,2378,968,876,850,1834,18122,4771,13351
77043,ZCTA5 77043,48,10914,0.28843687007513286,0.31015209822246653,0.13597214586769288,0.2654388858347077,0.5278541323071284,0.47214586769287153,0.41918636613523913,0.15652969894222946,0.18760170870626525,0.2462367778681855,0.25981489015459724,0.14981692432872254,0.08030494364155091,0.22323558299424723,0.21261868013656984,0.31158505214910437,0.17225574107852767,2024,acs/acs5,10914,3148,3385,1484,2897,10914,5761,5153,10914,4575,19664,3078,3689,4842,5109,2946,21381,1717,4773,4546,6662,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,5,165,414,975,1247,1135,1334,888,790,951,354,362,166,243,453,145,114,112,392,164,47,311,1328,1223,1175,902,814,832,836,291,544,226,440,588,512,276,408,10914,7012,4575,19664,796,0,0,35,37,146,78,28,520,93,266,307,129,20,623,3011,678,1294,2023,1525,5109,1924,774,248,10914,342,221,390,459,533,448,312,310,133,821,1243,1321,825,659,917,1980,10914,5761,5153
77044,ZCTA5 77044,48,18172,0.2589148139995598,0.26854501430772615,0.19084305524983491,0.28169711644287915,0.7586946951353731,0.2413053048646269,0.5757208892802114,0.15451110602244103,0.2155656056789558,0.2880409892374628,0.22297916189603847,0.1189031371651019,0.11487205472510768,0.20798074486952114,0.27917405624524955,0.30772738788953635,0.09024575627058526,2024,acs/acs5,18172,4705,4880,3468,5119,18172,13787,4385,18172,10462,34936,5398,7531,10063,7790,4154,39470,4534,8209,11019,12146,3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,482,185,1084,1574,2229,2280,3260,2111,1382,1507,662,587,204,498,455,144,167,80,504,396,456,796,1408,2998,3005,2474,1791,1770,1307,821,208,323,501,562,322,214,92,18172,14375,10462,34936,793,0,0,0,0,57,184,327,790,142,376,847,461,508,913,5861,1670,2573,4992,2498,7790,3102,750,302,18172,1336,727,350,247,266,547,343,391,498,1147,1513,2220,2317,1151,2463,2656,18172,13787,4385
77045,ZCTA5 77045,48,10717,0.416161239152748,0.33843426331995896,0.1625454884762527,0.0828590090510404,0.6114584305309322,0.3885415694690678,0.3744518055425959,0.2509587086417551,0.29394452867207704,0.2611254793543209,0.12601444751627575,0.06795683581557121,0.10795544948289579,0.2126491646778043,0.17315035799522674,0.3279634049323787,0.1782816229116945,2024,acs/acs5,10717,4460,3627,1742,888,10717,6553,4164,10717,4013,22426,5628,6592,5856,2826,1524,25140,2714,5346,4353,8245,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,65,143,657,953,1595,681,1391,984,1319,950,389,437,314,417,495,380,83,154,506,74,188,656,1469,1329,954,1327,1404,971,748,452,591,272,414,776,699,383,95,10717,7527,4013,22426,766,0,21,53,81,232,81,198,715,102,422,1097,629,608,623,5818,774,1223,3681,952,2826,1080,242,202,10717,578,714,401,395,405,475,511,611,370,927,1048,1652,911,831,427,461,10717,6553,4164
77046,ZCTA5 77046,48,1103,0.14052583862194015,0.2955575702629193,0.12330009066183137,0.44061650045330913,0.4886672710788758,0.5113327289211242,0.16953762466001812,0.0,0.11095406360424029,0.11448763250883393,0.48197879858657244,0.29257950530035337,0.08236057068741894,0.2146562905317769,0.17055771725032426,0.14137483787289234,0.39105058365758755,2024,acs/acs5,1103,155,326,136,486,1103,539,564,1103,187,1415,0,157,162,682,414,1542,127,331,263,218,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,92,108,100,33,0,66,12,11,37,73,166,31,66,13,5,0,0,0,72,43,88,96,34,13,0,49,0,30,19,0,74,113,12,31,1103,245,187,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,73,50,112,0,682,310,71,33,1103,0,32,0,74,12,28,0,0,9,50,105,171,62,74,298,188,1103,539,564
77047,ZCTA5 77047,48,12934,0.30137621772073603,0.33261172104530695,0.18834080717488788,0.1776712540590691,0.7238286686253286,0.2761713313746714,0.3527137776403278,0.11493995339666607,0.19757124932783654,0.29257035310987634,0.22575730417637568,0.1691611399892454,0.14468590701774559,0.2233337166072592,0.19926411406232034,0.31508949446169177,0.1176267678509831,2024,acs/acs5,12934,3898,4302,2436,2298,12934,9362,3572,12934,4562,22316,2565,4409,6529,5038,3775,26091,3775,5827,5199,8221,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,406,19,832,1251,1401,871,1289,1299,859,744,288,473,279,361,508,230,37,121,391,286,246,916,922,2253,1134,1905,1425,1451,680,350,652,242,402,230,292,162,205,12934,8431,4562,22316,852,0,0,0,0,0,0,29,130,94,185,202,227,339,507,3716,693,1258,3293,1978,5038,2486,522,767,12934,582,292,513,403,218,735,342,187,626,929,1292,2081,1035,1401,993,1305,12934,9362,3572
77048,ZCTA5 77048,48,7477,0.42557175337702285,0.36231108733449247,0.15688110204627526,0.055236057242209445,0.5857964424234319,0.4142035575765681,0.3783603049351344,0.16049288228991276,0.26480942905250265,0.3523649165773764,0.1621001071483239,0.06023266493188428,0.1001997107637215,0.25693822739480754,0.1497830727911301,0.33454996212382065,0.1585290269265202,2024,acs/acs5,7477,3182,2709,1173,413,7477,4380,3097,7477,2829,13066,2097,3460,4604,2118,787,14521,1455,3731,2175,4858,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,113,101,303,807,1045,563,436,779,545,287,103,200,215,376,396,133,40,51,129,64,157,403,737,1142,735,441,871,758,518,467,330,192,187,273,284,115,40,7477,5197,2829,13066,432,0,20,13,0,38,10,8,88,101,133,156,204,461,433,3192,268,1022,2464,1118,2118,647,23,117,7477,842,501,201,301,372,131,356,263,215,657,938,1114,570,603,179,234,7477,4380,3097
77049,ZCTA5 77049,48,12209,0.3519534769432386,0.35629453681710216,0.15668768940945205,0.13506429683020724,0.6792530100745352,0.3207469899254648,0.5228929478253748,0.25100806451612906,0.3028576437587658,0.3024631837307153,0.11171984572230013,0.03195126227208976,0.1633910237606336,0.21421237899677326,0.20519213845702552,0.30518480492813144,0.1120196538574362,2024,acs/acs5,12209,4297,4350,1913,1649,12209,8293,3916,12209,6384,22816,5727,6910,6901,2549,729,27272,4456,5842,5596,8323,3055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,447,391,1139,1131,1578,1855,1413,1844,1061,801,179,355,142,337,466,69,171,24,394,398,276,602,1324,1809,1077,1251,1555,974,850,490,214,274,710,334,346,102,80,12209,9173,6384,22816,1396,53,27,0,25,8,113,41,1097,312,240,1106,374,424,511,5906,1004,1913,2640,2348,2549,609,26,94,12209,639,360,407,443,345,579,984,285,255,1321,1350,1679,946,967,1151,498,12209,8293,3916
